0,0.31397905945777893
1,0.29540252685546875
2,0.27455946803092957
3,0.2696486711502075
4,0.27862584590911865
5,0.30277979373931885
6,0.314401239156723
7,0.31451234221458435
8,0.3156678378582001
9,0.31573450565338135
10,0.31600114703178406
11,0.31642332673072815
12,0.3153567314147949
13,0.3157567083835602
14,0.3161122500896454
15,0.3152678608894348
16,0.3163122236728668
17,0.3163788914680481
18,0.31651222705841064
19,0.3158678114414215
20,0.3168011009693146
21,0.3154456317424774
22,0.3162011206150055
23,0.315956711769104
24,0.31549006700515747
25,0.3169788420200348
26,0.31580114364624023
27,0.3159344792366028
28,0.31529009342193604
29,0.31531229615211487
