0,401.27588909864426
1,387.5409277677536
2,376.56843757629395
3,375.65936517715454
4,373.16331374645233
5,371.4493623971939
6,369.5704960823059
7,367.7397644519806
8,366.9369968175888
9,365.31733536720276
10,363.93608778715134
11,362.97976237535477
12,362.3906485438347
13,361.06624084711075
14,361.7401861548424
15,361.04093968868256
16,359.9290252029896
17,358.9879897236824
18,360.2958822250366
19,358.68692952394485
20,357.41533476114273
21,357.1760935485363
22,356.8790452480316
23,356.6621283888817
24,355.8390499353409
25,356.1675339639187
26,354.6037620306015
27,354.6640514135361
28,354.6188250184059
29,354.55206605792046
