0,0.6138617992401123
1,0.6478280425071716
2,0.6782114505767822
3,0.6846483945846558
4,0.6903971433639526
5,0.6948504447937012
6,0.6964900493621826
7,0.6991620063781738
8,0.7013886570930481
9,0.7021780610084534
10,0.7042427659034729
11,0.704020082950592
12,0.7036759853363037
13,0.705538272857666
14,0.70895916223526
15,0.707360029220581
16,0.7086555361747742
17,0.7105178236961365
18,0.7102749347686768
19,0.7094449996948242
20,0.7112262845039368
21,0.7128051519393921
22,0.7138577699661255
23,0.7130481004714966
24,0.7141006588935852
25,0.7157605290412903
26,0.715922474861145
27,0.7173393964767456
28,0.7165904641151428
29,0.7175822854042053
