0,0.2784258723258972
1,0.31720107793807983
2,0.32953357696533203
3,0.3473101556301117
4,0.3603315055370331
5,0.37195298075675964
6,0.3770415186882019
7,0.3807079493999481
8,0.3877074718475342
9,0.39010730385780334
10,0.39506253600120544
11,0.3978845775127411
12,0.3971290588378906
13,0.39784014225006104
14,0.4038841724395752
15,0.40366196632385254
16,0.40863940119743347
17,0.4064840078353882
18,0.40783944725990295
19,0.4094615876674652
20,0.4106837213039398
21,0.4128391146659851
22,0.41828322410583496
23,0.41879427433013916
24,0.41854986548423767
25,0.41819432377815247
26,0.4176165759563446
27,0.42434945702552795
28,0.4229051172733307
29,0.4260604679584503
