0,0.5809555649757385
1,0.5593110918998718
2,0.5335621237754822
3,0.5561832189559937
4,0.5840834379196167
5,0.5880427956581116
6,0.5932955145835876
7,0.5945097208023071
8,0.5980071425437927
9,0.6002903580665588
10,0.6015969514846802
11,0.6033522486686707
12,0.6069156527519226
13,0.6089349389076233
14,0.6111917495727539
15,0.6138181686401367
16,0.6176190972328186
17,0.6181074380874634
18,0.6178302764892578
19,0.6207470297813416
20,0.6207337975502014
21,0.6220403909683228
22,0.6219480037689209
23,0.6234261989593506
24,0.6249967217445374
25,0.6265672445297241
26,0.6257621645927429
27,0.6271479725837708
28,0.6292596459388733
29,0.6301438808441162
