0,0.22278115153312683
1,0.2565649151802063
2,0.28425270318984985
3,0.2993861436843872
4,0.3112797439098358
5,0.32161736488342285
6,0.3299087882041931
7,0.33325517177581787
8,0.33920198678970337
9,0.34086453914642334
10,0.3435075581073761
11,0.34653425216674805
12,0.34738683700561523
13,0.3485164940357208
14,0.3543354272842407
15,0.3562537431716919
16,0.3562110960483551
17,0.35749000310897827
18,0.35934436321258545
19,0.3632023334503174
20,0.3613479435443878
21,0.3636499345302582
22,0.3681686520576477
23,0.37061983346939087
24,0.37049195170402527
25,0.3687015175819397
26,0.37264472246170044
27,0.37727001309394836
28,0.37793079018592834
29,0.37846365571022034
