0,401.8810723423958
0,1488.0697203874588
1,371.6052861213684
1,1246.811329126358
2,361.07796984910965
2,1199.8394236564636
3,357.1941055059433
3,1173.8056163787842
4,353.34981629252434
5,350.62802079319954
4,1151.568494796753
6,349.4548410773277
5,1136.0031496286392
7,347.66380670666695
6,1126.3544042110443
8,346.7580543756485
7,1117.6771620512009
9,345.29159542918205
10,344.19848760962486
8,1111.5338497161865
11,343.7317936718464
12,343.1439245939255
13,342.1511187851429
14,340.82809579372406
15,340.69536021351814
16,339.9248380661011
17,339.60384422540665
18,339.1007803976536
19,338.40169247984886
20,337.94754499197006
21,337.29277965426445
22,336.2508607506752
23,336.5601462125778
24,335.1372557878494
25,334.52758875489235
26,335.0144253075123
27,334.2507546246052
28,332.4707071483135
29,332.86869859695435
