0,0.583951473236084
1,0.6093704700469971
2,0.6413224339485168
3,0.642774224281311
4,0.6481457352638245
5,0.6523822546005249
6,0.6573182344436646
7,0.6607364416122437
8,0.6607232689857483
9,0.6635211706161499
10,0.6663983464241028
11,0.66972416639328
12,0.6697373986244202
13,0.6719942092895508
14,0.6714267134666443
15,0.6723901629447937
16,0.6741322875022888
17,0.6749109029769897
18,0.6736307144165039
19,0.6761119365692139
20,0.6787911057472229
21,0.6797545552253723
22,0.6805859804153442
23,0.6785667538642883
24,0.6803088188171387
25,0.6814438700675964
26,0.6827108263969421
27,0.6824600696563721
28,0.6835687160491943
29,0.6834367513656616
